"Symbol","logFC","t","P.Value","adj.P.Val","B","gene_type","EntrezID","AveExpr","Length","ensemblID"
"Gm26983",0.388700940334899,0.593018790457429,0.559629350852567,0.896273026528503,-5.08747342606455,"processed_pseudogene",NA,-1.80038489010521,388,"ENSMUSG00000098201"
"Gm38372",0.149166796776386,0.512269374138175,0.61391619987864,0.910283611647333,-5.67018896618138,"TEC",NA,2.49418056606489,4028,"ENSMUSG00000103509"
"Gm9826",0.633869703743029,1.05740811574374,0.302579549008198,0.809234146028364,-4.82484331787094,"processed_pseudogene",NA,-0.0576378399971809,1299,"ENSMUSG00000048538"
"Gm26901",0.0605364406240017,0.0935251039576258,0.926390901255151,0.984250270339761,-5.20116190770946,"lincRNA",NA,-0.996194685194028,4339,"ENSMUSG00000097797"
"Sntg1",-0.234117558592781,-2.97843169783007,0.00727210239733097,0.173702405290024,-2.99330671817162,"protein_coding",71096,5.9990886856549,10908,"ENSMUSG00000025909"
"Gm38024",-0.932500902472428,-1.66220789872202,0.111627729870667,0.618315480462701,-4.2660579073506,"TEC",NA,-1.28131666589722,2532,"ENSMUSG00000102647"
"Gm38008",0.160390352907921,0.334203146915331,0.741607856327416,0.950483676245174,-5.18459777086011,"processed_pseudogene",NA,-2.16641134200344,518,"ENSMUSG00000103819"
"Gm37143",-0.346856019206787,-0.577325233506021,0.56998213050975,0.900000849538685,-5.08377283409638,"TEC",NA,-1.14923645750379,3259,"ENSMUSG00000102871"
"Rrs1",0.0962917190885219,0.692827913953507,0.496161874056881,0.883599363338921,-6.11934671011065,"protein_coding",59014,4.34083037020707,2048,"ENSMUSG00000061024"
"Adhfe1",-0.0886163821303332,-0.35328527648591,0.727467521110895,0.945457880614436,-5.59536036457566,"protein_coding",76187,1.98885658451023,3780,"ENSMUSG00000025911"
"2610203C22Rik",0.393662359347981,0.953322191220142,0.351490263358985,0.836555431711047,-4.99443343191861,"processed_transcript",NA,0.796500533391823,4910,"ENSMUSG00000079671"
"Gm6161",-1.26379881645623,-1.38273317623283,0.181567249770584,0.717029882737998,-4.60613011840785,"processed_pseudogene",NA,0.397048803053636,1102,"ENSMUSG00000081441"
"3110035E14Rik",0.0389382636429606,0.35854631413441,0.723586176821279,0.944225767734569,-6.8884319968602,"protein_coding",76982,6.66517289720891,3256,"ENSMUSG00000067879"
"Mybl1",-0.479007015684433,-1.85815217159072,0.0775114132132977,0.542174470999994,-4.35839787368413,"protein_coding",17864,2.79880289197766,5402,"ENSMUSG00000025912"
"Vcpip1",-0.0428258231968969,-0.776357621435979,0.44636894865909,0.864936794882033,-6.93669502983703,"protein_coding",70675,7.92759140211234,9749,"ENSMUSG00000045210"
"Sgk3",0.110516854127456,0.505134148984558,0.618831136531271,0.912204032357707,-5.8209644029302,"protein_coding",170755,2.98802604298725,14311,"ENSMUSG00000025915"
"Gm6195",-0.326747463781665,-0.625259923846563,0.538672272703478,0.888468931201793,-5.07261083092118,"processed_pseudogene",NA,-1.80038489010521,357,"ENSMUSG00000046334"
"Gm22607",0.388959772260764,0.856941105311248,0.401345924235482,0.855012319629012,-4.95756663139874,"snRNA",NA,-2.29849155039687,105,"ENSMUSG00000088916"
"Mcmdc2",-0.051047319307101,-0.144773605916252,0.886298001652579,0.982596603094962,-5.41211983363026,"protein_coding",240697,1.06422064532162,5916,"ENSMUSG00000046101"
"Snhg6",0.0550147501377523,0.190596962156969,0.850708905393405,0.978067162438986,-5.72619159358093,"lincRNA",NA,2.29501732937347,1146,"ENSMUSG00000098234"
"Ppp1r42",-0.278894664994203,-0.455544992693748,0.653486921391012,0.924063852003029,-5.13298512112613,"protein_coding",69312,-1.4748106738045,1523,"ENSMUSG00000025916"
"Cops5",-0.0818495140376893,-0.751388043736747,0.460925557078863,0.870764361983023,-6.52634800704374,"protein_coding",26754,6.04632376814028,3766,"ENSMUSG00000025917"
"Cspp1",0.224198729942267,1.24400064030095,0.227481958041911,0.759759979428767,-5.58217413588476,"protein_coding",211660,4.28929218280569,17553,"ENSMUSG00000056763"
"Arfgef1",0.0401517341797622,0.70459923055943,0.488957003852907,0.880089375637715,-7.08541144630375,"protein_coding",211673,8.32923264603695,11318,"ENSMUSG00000067851"
"Gm26348",-0.0238122384449935,-0.0446855856269392,0.964788654428031,0.993118952836936,-5.21199247713509,"misc_RNA",NA,-1.63809050842972,240,"ENSMUSG00000088153"
"Gm37569",0.839609749755598,1.3436748506289,0.193681440965462,0.728480150849501,-4.57550034596288,"TEC",NA,-0.770200072112451,1722,"ENSMUSG00000102556"
"Prex2",0.0239898420873122,0.194154785556498,0.847958278639776,0.978067162438986,-6.82217124663393,"protein_coding",109294,6.17374174836839,16609,"ENSMUSG00000048960"
"Gm24173",-0.580960673889016,-1.16657056587337,0.256723984868229,0.785786054233338,-4.73344692821837,"snoRNA",NA,-2.16641134200344,128,"ENSMUSG00000077318"
"A830018L16Rik",0.263467603628632,3.38476552141254,0.00285548100484237,0.0961829507942693,-2.18244977809483,"protein_coding",320492,6.42323282607602,9183,"ENSMUSG00000057715"
"Gm38178",0.980745345184203,1.66881215061129,0.110297385929316,0.616751310552764,-4.25960448384399,"TEC",NA,-1.41339687429065,2471,"ENSMUSG00000103825"
"Gm2383",0.110588495864491,0.201049489125652,0.842633531093523,0.975782693796437,-5.20296159530785,"processed_pseudogene",NA,-1.84083712570273,807,"ENSMUSG00000097628"
"Sulf1",0.25152554528915,0.9959248840198,0.330852648694305,0.824679704364303,-5.40995645973315,"protein_coding",240725,2.77305183639536,11294,"ENSMUSG00000016918"
"Slco5a1",0.742271591363804,2.66482984173425,0.014650526965723,0.26492221600501,-2.90246268386761,"protein_coding",240726,2.2144455003378,13137,"ENSMUSG00000025938"
"Ncoa2",-0.0332340186214866,-0.640821698440177,0.528710137179061,0.886961696001497,-7.01442699411826,"protein_coding",17978,7.84550316012987,15642,"ENSMUSG00000005886"
"Gm38376",-0.603590527392767,-0.925659619949907,0.365350569666856,0.845130303785432,-4.89759290816513,"TEC",NA,-1.09707526735567,2253,"ENSMUSG00000103506"
"Gm37409",-0.164781587725924,-0.252875203722065,0.802873231747995,0.964111890439221,-5.18739126688452,"TEC",NA,-1.56643864660041,1626,"ENSMUSG00000103495"
"Gm27881",0.144031756147061,0.2235318053892,0.825325480746807,0.970937258677682,-5.2050530534725,"miRNA",NA,-2.04358374297574,82,"ENSMUSG00000099183"
"Gm37702",-0.516405294981439,-0.821024185783948,0.421041359066949,0.856514956750019,-4.96412297102971,"TEC",NA,-1.39243531037432,1872,"ENSMUSG00000104170"
"Gm23169",0.257304027449945,0.542166932292014,0.593525891785547,0.9098499305671,-5.10982677096869,"snRNA",NA,-1.84083712570273,112,"ENSMUSG00000087782"
"Gm38120",0.541650879439949,0.899879568413781,0.378593448164469,0.855012319629012,-4.94335241135142,"TEC",NA,0.012111694377609,4642,"ENSMUSG00000103085"
"Gm38380",0.533905955456472,0.847225907641748,0.406613949442421,0.855012319629012,-4.94803358640021,"TEC",NA,-1.17945063078585,2248,"ENSMUSG00000102664"
"Gm29570",0.0869641457919688,0.168072358139039,0.868167019976584,0.979992765267274,-5.21590389352852,"antisense",NA,-2.16641134200344,681,"ENSMUSG00000101476"
"Tram1",-0.0988873762713305,-0.750645355457712,0.461362851443496,0.870764361983023,-6.26910233346381,"protein_coding",72265,5.01830756152512,3162,"ENSMUSG00000025935"
"Lactb2",-0.0893871780034157,-0.603524422198544,0.552754100993825,0.893916581769038,-6.18711429547623,"protein_coding",212442,4.36377747728098,4566,"ENSMUSG00000025937"
"Gm5523",-0.634002490051866,-1.15345485299309,0.261943893357641,0.789090219864181,-4.7383175613223,"processed_pseudogene",NA,-1.64734311779545,997,"ENSMUSG00000097711"
"Eya1",-0.217893488281529,-1.73197549747164,0.0982406519914386,0.591136407750936,-5.0026535329568,"protein_coding",14048,4.56699532428404,7808,"ENSMUSG00000025932"
"Gm9947",0.01074102977928,0.0178675189794654,0.985916625758904,0.997261491140859,-5.2059387863836,"antisense",NA,-0.568754433781947,3566,"ENSMUSG00000054493"
"Msc",-0.61627261265327,-1.03269834369815,0.313728492460025,0.816079259637882,-4.82589473608919,"protein_coding",17681,-1.32176890149474,2546,"ENSMUSG00000025930"
"Smt3h2-ps4",0.573299778153154,1.15031219778795,0.263206258083687,0.789544243242116,-4.74792938924142,"processed_pseudogene",NA,-2.16641134200344,288,"ENSMUSG00000081201"
"Trpa1",1.60898237364765,2.6900021100615,0.0138614121944155,0.256266788973019,-3.00681586312946,"protein_coding",277328,-1.22581674316288,4263,"ENSMUSG00000032769"
"Gm10566",0.0285923860716512,0.0451475092789489,0.964424925756363,0.993118952836936,-5.20351487344244,"processed_pseudogene",NA,-0.924542823364716,996,"ENSMUSG00000073737"
"Kcnb2",0.315928548531773,3.66046563772976,0.00149705465135899,0.0631834599568582,-1.51898987317768,"protein_coding",98741,6.2305648244536,15165,"ENSMUSG00000092083"
"Gm38116",-0.488510798553258,-0.818666319648272,0.422355328971973,0.857027346812122,-4.96323263029934,"TEC",NA,-1.08782265798994,1533,"ENSMUSG00000102937"
"Gm37138",0.731500562670046,1.1545829064524,0.261491866139688,0.789090219864181,-4.73753322388959,"TEC",NA,-1.5859293182816,2089,"ENSMUSG00000104149"
"Terf1",0.0450595313354217,0.238926870289172,0.813525386911854,0.966681764450039,-6.0319837767502,"protein_coding",21749,3.34645273150393,4608,"ENSMUSG00000025925"
"Gm37509",0.0125673769204201,0.0193370238239743,0.984758491559997,0.997183872326227,-5.20441833293161,"TEC",NA,-0.946489840230779,3169,"ENSMUSG00000104379"
"Sbspon",-0.128520255780145,-0.183455876914785,0.856235684706666,0.978067162438986,-5.19447111831717,"protein_coding",226866,-1.28131666589722,2748,"ENSMUSG00000032719"
"4930444P10Rik",-0.087791898669037,-0.156172653320276,0.877418673325364,0.981129674130925,-5.19974324466903,"protein_coding",75799,-1.44459650052244,2063,"ENSMUSG00000067795"
"Rpl7",0.0594446836833927,0.816947118902838,0.423315014714549,0.857027346812122,-6.58314558942981,"protein_coding",19989,6.52764308856449,2687,"ENSMUSG00000043716"
"Rdh10",-0.061128500038062,-0.265734530008262,0.793087421603495,0.963035169525294,-5.78169585402727,"protein_coding",98711,2.54122759985484,4160,"ENSMUSG00000025921"
"Gm38249",0.561409375724571,0.814955186280579,0.424428656943268,0.857027346812122,-4.97207252668664,"TEC",NA,-0.35675520714321,2321,"ENSMUSG00000104165"
"Gm28095",0.735913451811168,1.37161999222144,0.184951063041341,0.722048677475012,-4.55289743125325,"antisense",NA,-1.5859293182816,1515,"ENSMUSG00000100868"
"Stau2",-0.0425957867111854,-0.801897057707896,0.431774607017459,0.857027346812122,-6.81608401813134,"protein_coding",29819,7.49846506042261,6747,"ENSMUSG00000025920"
"Ube2w",0.0838854199191869,1.0272247326535,0.316236985954394,0.818250927939004,-6.21053266216666,"protein_coding",66799,5.75170993584996,4930,"ENSMUSG00000025939"
"Gm38342",0.567847343752034,0.912281859483636,0.372183353614758,0.849447592839608,-4.90842457678971,"TEC",NA,-0.783210005605558,2980,"ENSMUSG00000102457"
"Eloc",0.061150054136791,0.687172499984816,0.499644914931858,0.884910724807386,-6.64610633888672,"protein_coding",67923,6.36566615413716,3026,"ENSMUSG00000079658"
"Tmem70",-0.166116592740071,-1.84518972844485,0.0794489940827754,0.546698875489367,-5.02465410205542,"protein_coding",70397,5.35592484254112,1820,"ENSMUSG00000025940"
"Ly96",-0.486319555249008,-1.06914476310902,0.297384287267439,0.806848622657862,-4.83853248926152,"protein_coding",17087,0.170219781658476,1021,"ENSMUSG00000025779"
"Jph1",-0.213811108655367,-1.23668586856075,0.230130704652703,0.761959562349871,-5.30959972721321,"protein_coding",57339,3.26764981832092,4998,"ENSMUSG00000042686"
"Gdap1",-0.060634482081116,-1.08067705328095,0.292342173572517,0.803199601324174,-6.56196513482435,"protein_coding",14545,7.53167969912396,7731,"ENSMUSG00000025777"
"Rbm6-ps1",0.555389820540342,1.58436601060802,0.128356720256772,0.649701389986581,-4.47537780522901,"processed_pseudogene",NA,1.45788175738114,2870,"ENSMUSG00000101589"
"Pi15",-0.135482261532372,-0.387484884962601,0.702375474525193,0.938735898616628,-5.55456691598193,"protein_coding",94227,1.83136148861879,6923,"ENSMUSG00000067780"
"Crispld1",-0.0351760505747857,-0.149202399764341,0.882846287241759,0.98195557099548,-5.92046089480869,"protein_coding",83691,2.91144407188565,4515,"ENSMUSG00000025776"
"Gm28756",-0.0293951049243766,-0.0655385701837554,0.948377650376603,0.988807620079725,-5.35288446785098,"processed_transcript",NA,0.694311173526808,2570,"ENSMUSG00000109887"
"Gm28755",0.166961242434805,0.383195937384,0.705503917691056,0.938735898616628,-5.17316520619168,"unprocessed_pseudogene",NA,-2.29849155039687,199,"ENSMUSG00000102001"
"Gm4849",0.464280713791689,0.918916285796006,0.368784198867374,0.847985627243634,-4.90790930465927,"processed_pseudogene",NA,-0.334808190277147,2246,"ENSMUSG00000100204"
"Mcm3",-0.405407459931556,-0.696276928999095,0.49404455180251,0.881757188898558,-5.0369646937158,"protein_coding",17215,-0.305079456280496,3752,"ENSMUSG00000041859"
"Paqr8",0.510589476408837,7.19387151095003,4.87543265139339e-07,0.000143466377201489,6.37634530348493,"protein_coding",74229,6.6281043817442,5488,"ENSMUSG00000025931"
"Gm24171",0.403805624703359,0.836178308437107,0.412658067636029,0.855012319629012,-4.96839097236159,"snoRNA",NA,-2.16641134200344,131,"ENSMUSG00000077314"
"Gm28064",0.437017705554778,0.8295075341085,0.416335191293918,0.855012319629012,-4.95813221890629,"processed_pseudogene",NA,-0.844623805119408,858,"ENSMUSG00000100929"
"Efhc1",0.093728739282896,0.179373532382295,0.859398604612667,0.978067162438986,-5.21562477154651,"protein_coding",71877,-0.0443436874905198,2208,"ENSMUSG00000041809"
"Tram2",0.142301103084434,0.374666361096755,0.711741433106677,0.940873040638923,-5.26837145237626,"protein_coding",170829,0.591638258965659,6661,"ENSMUSG00000041779"
"Gm2693",0.78892143188232,1.5841636442643,0.128402805020119,0.649701389986581,-4.34974197939948,"unprocessed_pseudogene",NA,-2.03433113361001,571,"ENSMUSG00000100819"
"Tmem14a",0.095972944545645,0.461646726588799,0.649176941730649,0.9234666217569,-5.9356232946785,"protein_coding",75712,3.29143144975853,1351,"ENSMUSG00000025933"
"Gm38224",0.797163182288399,1.51407273233359,0.145214308290301,0.677070630279465,-4.41756201151291,"TEC",NA,-1.57667670891587,2100,"ENSMUSG00000102633"
"Gsta3",0.77411927834531,1.33925762168425,0.195090730871062,0.729852533465187,-4.57842175678898,"protein_coding",14859,-0.853876414485137,4344,"ENSMUSG00000025934"
"Gm7094",-0.305738475567423,-0.552211118888084,0.586751115370247,0.906746599660789,-5.10423297906048,"unprocessed_pseudogene",NA,-1.84083712570273,366,"ENSMUSG00000096375"
"Gm16328",0.225563202720717,0.519549727122526,0.608920432093199,0.9098499305671,-5.12731687499311,"processed_pseudogene",NA,-2.29849155039687,196,"ENSMUSG00000085679"
"Kcnq5",0.0792054101186257,1.05228454007307,0.304867737089099,0.811155688271599,-6.3284113130445,"protein_coding",226922,6.36543038314692,7689,"ENSMUSG00000028033"
"Gm36949",-0.489458936764101,-0.80400714602198,0.430582224637056,0.857027346812122,-4.97462621557048,"TEC",NA,-1.34273046541107,2327,"ENSMUSG00000104138"
"Gm7658",0.17204453581508,0.682450458354001,0.502563765735825,0.886262892591242,-5.60456751771991,"processed_pseudogene",NA,2.59060369208781,1124,"ENSMUSG00000082935"
"Gm38243",0.178968782522884,0.330622790699936,0.744271644909069,0.950908626023002,-5.16430438194122,"TEC",NA,-0.752995832323499,1567,"ENSMUSG00000103748"
"Gm26580",-0.323399668436405,-0.866843534821575,0.396021878140776,0.855012319629012,-5.14335081199225,"lincRNA",NA,1.22327313597108,2095,"ENSMUSG00000097109"
"Rims1",0.226092656043816,4.93315334347923,7.41381210633278e-05,0.00737448061487665,0.866559571244431,"protein_coding",116837,9.04532686707456,7080,"ENSMUSG00000041670"
"Gm6420",0.393478108760284,0.652254347888996,0.521456003083886,0.886961696001497,-5.06235898692898,"TEC",NA,-1.87105129898479,723,"ENSMUSG00000102766"
"Mir30a",-0.505924766084082,-0.933731095560463,0.361268946268231,0.841901947928104,-4.89966910053831,"miRNA",NA,-1.77942332618888,71,"ENSMUSG00000065405"
"Gm27028",0.0298766980313472,0.0590742700835976,0.953462797912274,0.989518310035138,-5.21807171049772,"lincRNA",NA,-1.90225092521658,399,"ENSMUSG00000097970"
"Gm29107",0.0856426914731355,0.136672439866688,0.892617841683468,0.983525875289808,-5.20451625352831,"lincRNA",NA,-1.57667670891587,347,"ENSMUSG00000100775"
"Ogfrl1",0.0647305207031243,0.821566746101726,0.420739371147267,0.856179551830557,-6.69433249765529,"protein_coding",70155,7.03700344907154,8109,"ENSMUSG00000026158"
"B3gat2",-0.148756048166075,-1.02419333418456,0.31763231073495,0.819293373209324,-5.82039930264298,"protein_coding",280645,4.25405881053316,6203,"ENSMUSG00000026156"
"Smap1",-0.106981335435418,-1.18387278984802,0.249957088617228,0.77914386295913,-6.11465127984661,"protein_coding",98366,6.04949560881934,3575,"ENSMUSG00000026155"
"Sdhaf4",-0.00747763700994427,-0.0310496684493984,0.975529068693096,0.9950495240991,-5.83704626817143,"protein_coding",68002,2.62343366393838,874,"ENSMUSG00000026154"
"Fam135a",0.198636098240795,2.05370960652938,0.0529283075359103,0.469149862561404,-4.81070493122295,"protein_coding",68187,5.97845833865842,7773,"ENSMUSG00000026153"
"Gm37580",-0.00788139682244932,-0.0138738844751274,0.989064209978874,0.997866358219629,-5.20458170371509,"TEC",NA,-0.721796206091707,2800,"ENSMUSG00000102398"
"Col19a1",-0.230080513520823,-2.74066877936925,0.0123935850650292,0.237947176744556,-3.7384935376901,"protein_coding",12823,7.14904941056853,6887,"ENSMUSG00000026141"
"Tubb4b-ps2",-1.41395044700613,-2.37592501044512,0.0273076184201441,0.355467465144771,-3.41597491297679,"processed_pseudogene",NA,-0.579477935382817,1337,"ENSMUSG00000099997"
"Gm28439",-0.0468141280455721,-0.101278841905641,0.920309313438309,0.984250270339761,-5.60552353022439,"unprocessed_pseudogene",NA,1.81963943457544,876,"ENSMUSG00000100131"
"Gm10222",0.986506117385774,1.59736539417956,0.125425187415092,0.645155595128569,-4.33544251174578,"unprocessed_pseudogene",NA,-0.406945491391867,294,"ENSMUSG00000067736"
"Gm28438",-0.0880930608434935,-0.238768511894359,0.813646540417938,0.966681764450039,-5.48466977573446,"unprocessed_pseudogene",NA,1.43254352143549,345,"ENSMUSG00000101939"
"Gm28437",-0.12391234929772,-0.406451511834661,0.688606348101744,0.934984792183521,-5.60618071179715,"unprocessed_pseudogene",NA,2.08300465012687,783,"ENSMUSG00000101111"
"Gm10925",-0.532190876935711,-1.54645008850909,0.137235364198297,0.666423484132321,-4.64576564029744,"unprocessed_pseudogene",NA,2.14314142703514,678,"ENSMUSG00000100862"
"Gm28661",0.329539147501703,0.872951988785034,0.392760615508115,0.855012319629012,-5.1376689973217,"unprocessed_pseudogene",NA,1.25304977966123,681,"ENSMUSG00000102070"
"Gm29216",0.541680725681598,1.05271005474222,0.30467723380559,0.811155688271599,-5.15365991270582,"unprocessed_pseudogene",NA,2.01160918964987,492,"ENSMUSG00000101249"
"Lmbrd1",-0.110457401997211,-1.74671548770067,0.0955953891252129,0.584525110936763,-5.80817815771926,"protein_coding",68421,8.12006830651245,5960,"ENSMUSG00000073725"
"Adgrb3",-0.345597245001017,-5.29784516518156,3.17431880828236e-05,0.00391013329017898,2.08422226563697,"protein_coding",210933,7.29201667969387,18559,"ENSMUSG00000033569"
"Gm15702",-0.193559396399729,-0.440288409239252,0.664317680815373,0.927200178091917,-5.15399885943942,"processed_pseudogene",NA,-2.16641134200344,444,"ENSMUSG00000080849"
"Gm20172",-0.070858026766954,-0.116752312117287,0.908188139899531,0.983525875289808,-5.20080915625744,"TEC",100504323,-1.21065025701764,1551,"ENSMUSG00000104257"
"Gm22260",-0.689504787053723,-1.45901642712898,0.159655161560815,0.694082552586871,-4.4738503018768,"snRNA",NA,-2.16641134200344,107,"ENSMUSG00000096866"
"Gm37543",0.538953817906805,1.04049706487801,0.310178774175856,0.814790693375896,-4.82773800491527,"TEC",NA,-1.84083712570273,1031,"ENSMUSG00000102296"
"Gm37331",0.263792725246164,0.505987614219947,0.618242275027941,0.911911659775619,-5.1783806657908,"TEC",NA,0.350102507560632,3375,"ENSMUSG00000103209"
"Gm37211",-0.463114798914975,-0.663023733139714,0.514673344171809,0.886961696001497,-5.04624374127575,"TEC",NA,-0.663699157249355,3433,"ENSMUSG00000104027"
"Gm37862",0.293011821542671,0.634903460841498,0.532486896945733,0.887073430224033,-5.061615290121,"TEC",NA,-0.52928765113416,2533,"ENSMUSG00000102407"
"Gm38286",0.449088337138242,0.772110824602125,0.448824714571737,0.866683305471325,-5.02769099496391,"TEC",NA,0.18263637854079,3105,"ENSMUSG00000103214"
"Gm37880",0.35245231751153,0.584595967505941,0.565173558555921,0.898139868510114,-5.11921942422447,"TEC",NA,0.153015541869524,3257,"ENSMUSG00000104100"
"Gm25294",0.820378721840272,1.79504746351076,0.0873472453058966,0.565249262766045,-4.1241995074787,"snRNA",NA,-2.03433113361001,104,"ENSMUSG00000084740"
"Gm37011",-0.828243339590975,-1.41111199164447,0.17315003937624,0.711129745290609,-4.51337705765368,"TEC",NA,-1.04737042239242,2935,"ENSMUSG00000103889"
"Gm29214",0.0367233001259753,0.0661019701198784,0.947934555089312,0.988807620079725,-5.21620359580576,"processed_pseudogene",NA,-1.84083712570273,570,"ENSMUSG00000101301"
"Gm37051",-0.294231566424501,-0.555835069738767,0.584316250535147,0.905671891398265,-5.09193715207988,"TEC",NA,-0.804171569521888,2943,"ENSMUSG00000104221"
"Gm38260",0.605143384040279,1.14125430686909,0.266869915919886,0.792533356759869,-4.78555259201423,"TEC",NA,0.325592851690001,3995,"ENSMUSG00000102250"
"Gm37628",0.79043751452905,2.05945088325273,0.0523260004285299,0.468311056351026,-3.81274668287257,"TEC",NA,0.971144664205378,5440,"ENSMUSG00000102317"
"8030445P17Rik",0.434646445961175,0.713022604153191,0.483838680509089,0.877432138567331,-5.04203434475724,"TEC",NA,-0.0809307016352767,2741,"ENSMUSG00000103563"
"Gm38198",0.290598920841749,0.6733733492283,0.508201735393635,0.886961696001497,-5.1653640265623,"TEC",NA,0.734933970723059,3581,"ENSMUSG00000102465"
"Gm37077",0.0793048165446485,0.126407325356107,0.900636291069116,0.983525875289808,-5.27010126283791,"TEC",NA,0.349826300448302,3691,"ENSMUSG00000102659"
