"Symbol","logFC","t","P.Value","adj.P.Val","B","gene_type","EntrezID","AveExpr","Length","ensemblID"
"Gm9826",-0.434787867770329,-0.744339348064327,0.470477592435552,0.846436760076019,-5.132391166781,"processed_pseudogene",NA,-0.191186837134088,1299,"ENSMUSG00000048538"
"Gm26901",-0.453221478274735,-1.3732060420357,0.193896104356574,0.678010585233238,-4.71890462424212,"lincRNA",NA,0.35366507306434,4339,"ENSMUSG00000097797"
"Sntg1",-0.199101844942468,-2.4714683776993,0.028761437311018,0.451022313773377,-3.98381473828718,"protein_coding",71096,5.63989470439511,10908,"ENSMUSG00000025909"
"Gm38024",-0.0964558212618155,-0.173089867406883,0.865360983996325,0.97555491789797,-5.31471439128432,"TEC",NA,-0.346944926767713,2532,"ENSMUSG00000102647"
"Gm16284",-1.14863195775862,-1.26346570733574,0.229551977169697,0.707235829772618,-4.54687486686248,"processed_pseudogene",NA,-2.90705132414958,400,"ENSMUSG00000086235"
"Gm38259",-0.340075123646759,-1.10196788582606,0.291307616700316,0.748061166253856,-4.9703012899592,"TEC",NA,0.344391050416729,3534,"ENSMUSG00000102253"
"Gm23358",1.0359291151898,0.914237706188337,0.377945067783794,0.796387760340104,-4.65459433984431,"miRNA",NA,-4.77947102001713,110,"ENSMUSG00000093970"
"Gm37005",-0.689763693782231,-1.42495787116649,0.178734971929097,0.662096258942393,-4.50364842792106,"TEC",NA,-1.14103936832467,1164,"ENSMUSG00000103884"
"Gm15452",0.841520477286568,0.641657004536816,0.532723264398957,0.869407902020405,-4.77292702090855,"processed_pseudogene",NA,-3.64764095007884,240,"ENSMUSG00000084353"
"Gm36964",-1.56267275392363,-1.29461995328416,0.218930208273072,0.69960378650181,-4.52841014529611,"processed_pseudogene",NA,-5.03125585050339,198,"ENSMUSG00000103933"
"Gm24276",-0.279359482999467,-0.326304913110365,0.749609562639187,0.943845431295944,-4.84260670704091,"miRNA",NA,-3.81082930488971,110,"ENSMUSG00000076135"
"Gm7493",-1.02294314954724,-1.50606499391933,0.156976436707134,0.640956122888252,-4.4010927756773,"processed_pseudogene",NA,-1.89794010989322,626,"ENSMUSG00000066693"
"Gm37629",-0.550488705427811,-0.771753729656191,0.454649449102749,0.838933566861017,-4.82192782278657,"TEC",NA,-2.43817780743372,1050,"ENSMUSG00000102316"
"Gm38008",0.0299927939208844,0.044012076065651,0.965592302367965,0.99445132066791,-5.01481230795214,"processed_pseudogene",NA,-1.95243641206008,518,"ENSMUSG00000103819"
"Rrs1",0.100377258452563,0.739305383994528,0.473420845299117,0.847800816142569,-5.90292378766187,"protein_coding",59014,3.15622076921872,2048,"ENSMUSG00000061024"
"Adhfe1",0.0865154338905955,0.657876692203128,0.522586971685791,0.865749554337717,-6.0756836287339,"protein_coding",76187,3.6351382204017,3780,"ENSMUSG00000025911"
"2610203C22Rik",0.710620445480595,1.80340123574595,0.0955458796493916,0.567960939451041,-4.16203010466076,"processed_transcript",NA,-0.29787882962711,4910,"ENSMUSG00000079671"
"Vxn",-0.0901692797421404,-0.708759445603964,0.491522938299946,0.854570903044203,-6.56833021381178,"protein_coding",76982,8.77214502422785,3256,"ENSMUSG00000067879"
"Mybl1",0.115293448089067,0.515237801461059,0.615405674202753,0.900642124584524,-5.89194147185546,"protein_coding",17864,2.47191984569373,5402,"ENSMUSG00000025912"
"Vcpip1",-0.230883308941764,-2.27493770950968,0.0413097501293738,0.476939842402771,-4.43343514968019,"protein_coding",70675,7.18928861995047,9749,"ENSMUSG00000045210"
"Sgk3",-0.107824428289596,-0.934029646782906,0.368037707352265,0.792392372615646,-5.98280784907942,"protein_coding",170755,4.25165754205389,14311,"ENSMUSG00000025915"
"Gm6195",1.29007933706261,1.36448696827477,0.196552198200007,0.679700200266164,-4.49895934308211,"processed_pseudogene",NA,-4.25941968788956,357,"ENSMUSG00000046334"
"Mcmdc2",-0.199206794559119,-0.770319622828885,0.45546902073716,0.838933566861017,-5.42540158561647,"protein_coding",240697,1.16286368671434,5916,"ENSMUSG00000046101"
"Snhg6",-0.151709087030102,-1.01914537153434,0.327516066586056,0.769436003683404,-5.74389024469234,"lincRNA",NA,3.44722726895181,1146,"ENSMUSG00000098234"
"Snord87",-0.392129378463608,-0.331523670688383,0.745758913615716,0.942548514503899,-4.75889414069911,"snoRNA",NA,-4.9754068215674,87,"ENSMUSG00000093178"
"Ppp1r42",-0.460736987993073,-0.982452330216326,0.34457054017508,0.778996898291801,-4.87759384870965,"protein_coding",69312,-0.769816936446389,1523,"ENSMUSG00000025916"
"Cops5",-0.0999584216680782,-0.89360477200923,0.388468392663851,0.802851930289384,-6.24604545597268,"protein_coding",26754,6.10903864041665,3766,"ENSMUSG00000025917"
"Cspp1",-0.164016951836761,-1.82635527878133,0.091842912135519,0.565029043299452,-5.02281330658114,"protein_coding",211660,5.42645262640554,17553,"ENSMUSG00000056763"
"Arfgef1",-0.277869955787174,-2.5026274330539,0.0271442332594301,0.446367270341398,-4.06154692379315,"protein_coding",211673,7.60999572459428,11318,"ENSMUSG00000067851"
"Gm37569",-0.429958763651019,-0.943034492659028,0.363590736648821,0.788742386155474,-5.05952340935135,"TEC",NA,0.0464954776767071,1722,"ENSMUSG00000102556"
"Prex2",0.0595856662237819,0.669537301721133,0.515369122742652,0.864935953524125,-6.52059692340053,"protein_coding",109294,7.57656238157837,16609,"ENSMUSG00000048960"
"A830018L16Rik",-0.235914076514897,-2.64739708243,0.0207174564579544,0.428904672924115,-3.77211279576562,"protein_coding",320492,6.98553418078377,9183,"ENSMUSG00000057715"
"Gm38178",-0.460876697858327,-1.40067754653729,0.185720551383128,0.671097040663458,-4.7037067509223,"TEC",NA,0.434876840867025,2471,"ENSMUSG00000103825"
"Gm38069",-0.0819368405201614,-0.128128839014253,0.900091962031815,0.982710622418366,-5.16324578937197,"TEC",NA,-1.18496350453639,2144,"ENSMUSG00000103561"
"Gm2383",-0.539080331392943,-0.604628688439912,0.556276932854437,0.877618327659932,-4.8074515797298,"processed_pseudogene",NA,-3.24402197462828,807,"ENSMUSG00000097628"
"Sulf1",0.102034715653004,0.526993341602163,0.60745399924072,0.89763137795875,-6.3084890616486,"protein_coding",240725,4.40134668208341,11294,"ENSMUSG00000016918"
"Slco5a1",0.401612762527238,2.02845492676017,0.0644460112069684,0.528540039796727,-4.12315889471351,"protein_coding",240726,2.03655081446185,13137,"ENSMUSG00000025938"
"Ncoa2",-0.212977037931054,-2.27748409402702,0.0411179381040579,0.476712630245382,-4.4064275929589,"protein_coding",17978,6.91875493526048,15642,"ENSMUSG00000005886"
"Gm38376",0.0674052489764012,0.123367731068773,0.903783742619493,0.98312303161556,-5.27218168858034,"TEC",NA,-0.53755856261278,2253,"ENSMUSG00000103506"
"Gm37409",-0.146790997270043,-0.279970019650473,0.784094530572689,0.95274420931947,-5.16604808932883,"TEC",NA,-0.845982374906258,1626,"ENSMUSG00000103495"
"Gm38223",0.107185821474825,0.160427437600887,0.875116119595532,0.976593653877334,-4.97199107588407,"TEC",NA,-2.54479551509417,695,"ENSMUSG00000102639"
"Gm37702",-0.75494850597211,-1.68639197642095,0.116579711315363,0.592363498042991,-4.26259698428872,"TEC",NA,-0.926695660273918,1872,"ENSMUSG00000104170"
"Gm23169",1.12290857540887,1.32820644831234,0.20792717821917,0.687822186811292,-4.51133270909209,"snRNA",NA,-3.99429611587553,112,"ENSMUSG00000087782"
"Gm38120",-0.50940067799963,-1.68241709970392,0.117361256990022,0.59387379168518,-4.40530859368616,"TEC",NA,0.583880731635135,4642,"ENSMUSG00000103085"
"Gm38380",-0.172823932001261,-0.409639299114081,0.689025767314885,0.927685839353835,-5.20441818841217,"TEC",NA,-0.57702280976317,2248,"ENSMUSG00000102664"
"Gm29570",0.518644464414619,0.527979082914853,0.606789571816651,0.89763137795875,-4.82002799603258,"antisense",NA,-3.5346026016368,681,"ENSMUSG00000101476"
"Tram1",-0.10037317558405,-1.14296447567422,0.274540700065853,0.737921661320094,-5.92694024951309,"protein_coding",72265,5.34275962762981,3162,"ENSMUSG00000025935"
"Lactb2",0.155546624693152,1.02584629330023,0.324469086152425,0.767675688416189,-5.75668057911017,"protein_coding",212442,3.62776524456729,4566,"ENSMUSG00000025937"
"Gm38319",0.785492746192832,1.09456387655392,0.294416694942495,0.749854153967264,-4.64562371539751,"TEC",NA,-2.2299646180741,1266,"ENSMUSG00000102982"
"Gm5523",-0.0598342974596241,-0.0697400226297497,0.945507447064787,0.99129020121203,-4.93111902095533,"processed_pseudogene",NA,-3.06304263050637,997,"ENSMUSG00000097711"
"Eya1",0.0804631426244065,0.592082160391373,0.56438572563255,0.881202323019952,-6.06832738301699,"protein_coding",14048,3.39262627598343,7808,"ENSMUSG00000025932"
"Gm9947",-0.438675845772759,-1.6670609523818,0.120424133871005,0.599679536231581,-4.4271527399245,"antisense",NA,0.541618962075951,3566,"ENSMUSG00000054493"
"Msc",0.477123870252656,1.53939446106771,0.148710858818616,0.630850229373886,-4.53291390234195,"protein_coding",17681,0.435625715127867,2546,"ENSMUSG00000025930"
"Gm37412",0.0965609364607516,0.296274945199767,0.771900682565165,0.949310947070579,-5.3151923356801,"TEC",NA,-0.357808993311253,4321,"ENSMUSG00000103492"
"Smt3h2-ps4",0.530572098022721,0.525312746403398,0.608587625792676,0.89763137795875,-4.80903362003407,"processed_pseudogene",NA,-3.52265798967451,288,"ENSMUSG00000081201"
"Rpl5-ps1",3.44142298766825,2.93749267084601,0.0120027324867295,0.382204312924199,-3.08686185344971,"processed_pseudogene",NA,-2.19507397644446,894,"ENSMUSG00000082193"
"Trpa1",-0.452259118436194,-1.26589592273181,0.228708844177101,0.707235558204756,-4.70777918771178,"protein_coding",277328,-0.71408181010816,4263,"ENSMUSG00000032769"
"Kcnb2",-0.242008172909087,-2.62018592406356,0.0217999746624296,0.432818536661514,-3.77913648355631,"protein_coding",98741,6.4041866260141,15165,"ENSMUSG00000092083"
"Gm38116",-0.237183360535051,-0.415925341474306,0.684539206334015,0.925083512302512,-5.17311539771422,"TEC",NA,-0.67707585592632,1533,"ENSMUSG00000102937"
"Gm37138",-0.0677511467640647,-0.19237044720763,0.850551966007783,0.971505368334742,-5.4249876754208,"TEC",NA,0.143257768385579,2089,"ENSMUSG00000104149"
"Gm28669",0.737680498553777,0.648252572755856,0.528587985283426,0.867806567614164,-4.69272432592778,"processed_pseudogene",NA,-5.07130964346177,100,"ENSMUSG00000100814"
"Terf1",-0.00966066437749591,-0.0734361864671013,0.942624848128534,0.99041965391685,-6.21401230335584,"protein_coding",21749,3.31663141865944,4608,"ENSMUSG00000025925"
"Gm37509",-0.47379587016789,-1.44697476440609,0.172591701985287,0.655763943768416,-4.66030576372019,"TEC",NA,0.39087884956076,3169,"ENSMUSG00000104379"
"4930444P10Rik",-1.20667962271073,-1.87928707110308,0.0837931302799169,0.555098813828932,-4.08196404940326,"protein_coding",75799,-1.93732003596542,2063,"ENSMUSG00000067795"
"Rpl7",-0.0896395237148781,-0.912199488624322,0.37897575313647,0.796729567363477,-6.31957998977313,"protein_coding",19989,7.40784197292775,2687,"ENSMUSG00000043716"
"Rdh10",-0.0314071153979844,-0.238448526277929,0.815409988068551,0.960734522074909,-6.14581993041461,"protein_coding",98711,3.09150357187547,4160,"ENSMUSG00000025921"
"Stau2",-0.132388393184675,-1.48792463445296,0.16163746564186,0.643886059625665,-5.62737293964664,"protein_coding",29819,6.89220644655219,6747,"ENSMUSG00000025920"
"Ube2w",-0.121017178435437,-1.40181954618487,0.18538697714634,0.670997899583793,-5.70273810570444,"protein_coding",66799,6.28869899632134,4930,"ENSMUSG00000025939"
"Gm38342",0.406289226539419,1.02270746662472,0.325893753641494,0.768235191453393,-4.82512428669802,"TEC",NA,-1.20434750858384,2980,"ENSMUSG00000102457"
"Eloc",-0.233355260172344,-2.00099843390269,0.0676648350779363,0.533385562028146,-4.85576156573322,"protein_coding",67923,6.60255730916968,3026,"ENSMUSG00000079658"
"Tmem70",-0.153518086306839,-1.44343287063982,0.173567854919941,0.65702860472309,-5.51430621849748,"protein_coding",70397,4.87924360597005,1820,"ENSMUSG00000025940"
"Ly96",0.126561072589632,0.211025407161571,0.836279612143477,0.967519204098075,-5.16047501006029,"protein_coding",17087,-1.28619549626521,1021,"ENSMUSG00000025779"
"Jph1",-0.24737622268939,-2.13186651967841,0.053556078685409,0.506125918542657,-4.41753914180378,"protein_coding",57339,4.45564652103225,4998,"ENSMUSG00000042686"
"Gdap1",-0.172583851376024,-1.91450511417341,0.0787980555707397,0.548304188667015,-5.02745567703602,"protein_coding",14545,7.20140294410507,7731,"ENSMUSG00000025777"
"Gm28784",0.0172882611528894,0.0236616899494734,0.981497211844592,0.996481528178452,-5.01992815057463,"lincRNA",NA,-2.34506124298746,1011,"ENSMUSG00000099899"
"Rbm6-ps1",0.474068235272947,1.08526246313086,0.298357867107923,0.752722792748926,-4.75642704292529,"processed_pseudogene",NA,-1.14292679587269,2870,"ENSMUSG00000101589"
"Pi15",0.961802622342104,2.96816655181707,0.0113273701261049,0.379865434366006,-2.67848899662162,"protein_coding",94227,0.0233690380717025,6923,"ENSMUSG00000067780"
"Gm16070",-0.158552787390024,-0.526896763755598,0.607519116041073,0.89763137795875,-5.3547968538911,"antisense",NA,0.20127952904841,8345,"ENSMUSG00000085125"
"Crispld1",-0.254504137747158,-1.29982742537955,0.217194016426355,0.697328378469294,-5.33130456466789,"protein_coding",83691,2.86632595259243,4515,"ENSMUSG00000025776"
"Gm18775",-0.892773407450062,-1.01360831494177,0.330049533504183,0.771133152681485,-4.6504356109122,"transcribed_unprocessed_pseudogene",NA,-3.38826254955278,586,"ENSMUSG00000099473"
"Gm28756",-0.518089463955112,-2.00020179792835,0.0677604078957834,0.533504740980739,-4.03703426037793,"processed_transcript",NA,0.947751595307932,2570,"ENSMUSG00000109887"
"Tfap2d",-0.64513844540392,-1.02486173104248,0.324915473331358,0.768146019414011,-4.80553205583019,"protein_coding",226896,-1.45349006182121,1954,"ENSMUSG00000042596"
"Gm10075",-0.735581062667718,-0.610195871028968,0.552699426452808,0.876267527988941,-4.95940536516154,"processed_pseudogene",NA,-1.88920683830385,545,"ENSMUSG00000100720"
"4930486I03Rik",1.15143825220612,1.60885265929707,0.132680006647244,0.614635602465485,-4.32382433549105,"antisense",NA,-2.16770446492612,788,"ENSMUSG00000089914"
"Mcm3",0.244157842680249,1.1120606009205,0.287109545131118,0.746546694398047,-5.14399328220314,"protein_coding",17215,1.28011292381881,3752,"ENSMUSG00000041859"
"6720483E21Rik",1.13590316490919,1.81900673484412,0.0930140676652555,0.565415105871857,-4.17151872695506,"lincRNA",NA,-2.19606169112992,1120,"ENSMUSG00000097934"
"Paqr8",0.0350567872134016,0.393703490396347,0.700454601080535,0.931637222664502,-6.65952178756402,"protein_coding",74229,7.38607190336161,5488,"ENSMUSG00000025931"
"Gm28064",-0.0160867866002381,-0.032639312250537,0.974479281309041,0.99471123745302,-5.13521117929998,"processed_pseudogene",NA,-1.47551441659547,858,"ENSMUSG00000100929"
"Efhc1",-0.129937776090205,-0.491408564644122,0.631680181984542,0.90554369441895,-5.42017846709589,"protein_coding",71877,0.41721965256378,2208,"ENSMUSG00000041809"
"Tram2",-0.178422865880617,-0.410173416140693,0.688644068450726,0.927369891680474,-5.24559921236372,"protein_coding",170829,-0.299772838817351,6661,"ENSMUSG00000041779"
"Gm2693",0.064363632048979,0.10221487103147,0.920212812225475,0.986765303057954,-4.99245461155674,"unprocessed_pseudogene",NA,-2.33948767975308,571,"ENSMUSG00000100819"
"Tmem14a",-0.235551533673522,-1.77560882192919,0.100208625288149,0.574953830095374,-5.02080279981146,"protein_coding",75712,4.63598433500154,1351,"ENSMUSG00000025933"
"Gsta3",-0.0660106519878986,-0.189395812764883,0.852833011895166,0.972344838618015,-5.34473418176024,"protein_coding",14859,-0.245623393457635,4344,"ENSMUSG00000025934"
"Gm28836",0.784257257746959,1.002664575307,0.335098683561993,0.774244246279163,-4.69006882424366,"antisense",NA,-2.56962343034216,633,"ENSMUSG00000099343"
"Kcnq5",-0.0569802680734808,-0.700238057581865,0.496646593047694,0.857503105518904,-6.47313262061423,"protein_coding",226922,7.2018048543542,7689,"ENSMUSG00000028033"
"Gm36949",-0.676790135021194,-1.31515343243886,0.212148779948208,0.69344296419856,-4.60060767970934,"TEC",NA,-0.84894171574463,2327,"ENSMUSG00000104138"
"Gm7658",-0.125996745664099,-0.624203691570588,0.543754343433446,0.874633103728821,-5.75443364573668,"processed_pseudogene",NA,2.0598894677731,1124,"ENSMUSG00000082935"
"Gm38243",-0.0278292222990309,-0.0862702827560417,0.93262250162054,0.988610440321438,-5.68068704594794,"TEC",NA,1.12464475818973,1567,"ENSMUSG00000103748"
"Rims1",0.205432559692365,2.62648036071919,0.0215447623599676,0.432029182060404,-3.91309399138969,"protein_coding",116837,8.97903157092603,7080,"ENSMUSG00000041670"
"Gm29506",0.215478471765023,0.41302841429674,0.686605299696307,0.925976979041464,-4.97771116989951,"sense_overlapping",NA,-2.08716119052405,2078,"ENSMUSG00000101227"
"Mir30a",0.224113103826796,0.334240862022202,0.743756855224059,0.941982132437213,-4.95413546864112,"miRNA",NA,-2.51491038762262,71,"ENSMUSG00000065405"
"Gm27028",-0.214610664567128,-0.687780263249457,0.504194407379521,0.860580104203896,-5.2861186990858,"lincRNA",NA,0.308182499248024,399,"ENSMUSG00000097970"
"Gm29107",-0.0711052674913431,-0.128789190901067,0.8995801125491,0.982710622418366,-5.08263909155454,"lincRNA",NA,-1.91929940456436,347,"ENSMUSG00000100775"
"Ogfrl1",-0.282339254308026,-3.17752040977694,0.00762725144391217,0.367788574069238,-2.80491523749703,"protein_coding",70155,7.00932506717723,8109,"ENSMUSG00000026158"
"B3gat2",-0.158662556831519,-0.756914716907796,0.463174836094192,0.843085218442218,-5.90490120421956,"protein_coding",280645,3.25812045188289,6203,"ENSMUSG00000026156"
"Smap1",-0.120174397089228,-1.19143181734655,0.255685733694453,0.724017287870834,-5.97558341357514,"protein_coding",98366,6.61879313092484,3575,"ENSMUSG00000026155"
"Sdhaf4",0.0431528055778635,0.251021974947727,0.805889253937933,0.957744665295943,-6.24778104794232,"protein_coding",68002,3.4629095915471,874,"ENSMUSG00000026154"
"Fam135a",-0.0857213367601511,-0.812993073587889,0.431483510438263,0.82859027289661,-6.30144808932552,"protein_coding",68187,6.01146682182434,7773,"ENSMUSG00000026153"
"Gm37580",0.345382045502795,0.651242619734463,0.526719357872818,0.867547793195086,-4.91475559819203,"TEC",NA,-1.67760225037898,2800,"ENSMUSG00000102398"
"Col9a1",0.0910921032702193,0.333294012740564,0.744454284674344,0.942425747611351,-5.45013237149076,"protein_coding",12839,0.439112185760173,5068,"ENSMUSG00000026147"
"Col19a1",-0.210511658968204,-2.34451136766948,0.0363634107690041,0.467116595882887,-4.17407489580339,"protein_coding",12823,5.34632183111234,6887,"ENSMUSG00000026141"
"Gm26418",0.0565914683836825,0.047478994793882,0.96288405845942,0.993830452537365,-4.77815724670868,"snoRNA",NA,-5.2438566389946,137,"ENSMUSG00000077463"
"Gm28439",-0.546423436507408,-1.05062254646636,0.3133834007965,0.762013033232466,-4.76836323171182,"unprocessed_pseudogene",NA,-1.60309723724946,876,"ENSMUSG00000100131"
"Gm10222",-2.9211199764459,-2.47375679052943,0.0286395643871817,0.451022313773377,-3.96594187543875,"unprocessed_pseudogene",NA,-4.52697550088144,294,"ENSMUSG00000067736"
"Gm28438",-0.679387957973839,-1.88196958859711,0.0834027573830134,0.554745818803436,-4.09791004951925,"unprocessed_pseudogene",NA,-0.245001028361063,345,"ENSMUSG00000101939"
"Gm28437",0.159981777602964,0.471882499585578,0.645167564321386,0.911534995066125,-6.19343585819019,"unprocessed_pseudogene",NA,3.68917066599807,783,"ENSMUSG00000101111"
"Gm10925",-0.0553351339522982,-0.22912196827863,0.822492090339282,0.963477871118016,-5.78949875242458,"unprocessed_pseudogene",NA,1.53585552127531,678,"ENSMUSG00000100862"
"Gm28661",-0.480430200500193,-2.04737493748013,0.062311111304443,0.525332430479171,-4.18409335066394,"unprocessed_pseudogene",NA,2.1826664761487,681,"ENSMUSG00000102070"
"Gm29216",-0.121956412861211,-0.527652206936656,0.607009858295021,0.89763137795875,-5.91578213930243,"unprocessed_pseudogene",NA,2.58946225077954,492,"ENSMUSG00000101249"
"Lmbrd1",-0.170931978558479,-2.02444209353545,0.064907438737229,0.53030729103205,-4.88175495951192,"protein_coding",68421,7.72950141321597,5960,"ENSMUSG00000073725"
"Adgrb3",-0.262064267944493,-3.50123192040159,0.00414454336744848,0.308212287376191,-2.2360777217173,"protein_coding",210933,7.63336052027492,18559,"ENSMUSG00000033569"
"Gm20172",-0.444752114469303,-1.66657394394668,0.120522410353011,0.599787725814734,-4.40035995479914,"TEC",100504323,0.33106704067603,1551,"ENSMUSG00000104257"
"Gm22260",-0.544371360991476,-0.751977794102327,0.466033305051152,0.844522534669684,-4.84846625076506,"snRNA",NA,-2.1570337641469,107,"ENSMUSG00000096866"
"Gm37543",-0.499403279579942,-1.62401359548982,0.129387336840533,0.610071056243902,-4.41568355353558,"TEC",NA,0.239937630528784,1031,"ENSMUSG00000102296"
"Gm37331",-0.333653067166657,-1.61943493526774,0.130374148836915,0.611123546361164,-4.7592251553034,"TEC",NA,2.20292576899772,3375,"ENSMUSG00000103209"
"Gm37211",-0.277140669976496,-1.30492204588133,0.215506233687779,0.696020484187419,-5.05693925508681,"TEC",NA,1.87024701430532,3433,"ENSMUSG00000104027"
"Gm37862",-0.438900139259119,-1.83477590623286,0.0905172624550051,0.564013081422056,-4.37771516478695,"TEC",NA,1.8462774506207,2533,"ENSMUSG00000102407"
"Gm38286",-0.446241769192437,-2.34024166524446,0.0366499297084502,0.468079153355577,-3.78606005818891,"TEC",NA,2.83177602131539,3105,"ENSMUSG00000103214"
"Gm37880",-0.828394600691458,-2.38714000926451,0.0336178933100029,0.460526194390875,-3.52239218305889,"TEC",NA,1.52716936801527,3257,"ENSMUSG00000104100"
"Gm37011",-0.739431720318131,-2.95698807086508,0.0115690018913755,0.379865434366006,-2.62212618817896,"TEC",NA,1.23851732868008,2935,"ENSMUSG00000103889"
"Gm29214",-0.000435268315153888,-0.00128348461491358,0.998996249601077,0.999548562662364,-5.37150317519172,"processed_pseudogene",NA,-0.198745114494941,570,"ENSMUSG00000101301"
"Gm37051",-0.382154532538772,-1.76741560824028,0.101621576890415,0.576502802013458,-4.49826732157954,"TEC",NA,1.84386765205809,2943,"ENSMUSG00000104221"
"Gm38260",-0.328935119376482,-1.42409568745423,0.17897921772474,0.662468351329946,-5.13969428427715,"TEC",NA,2.83134007269722,3995,"ENSMUSG00000102250"
"Gm37628",-0.49521961424896,-2.63276510105691,0.0212928532950699,0.430471898253946,-3.38689683181888,"TEC",NA,3.33653106086356,5440,"ENSMUSG00000102317"
